#Firmware: Speeduino 2021.04-dev

1.0,0.0,1.0,0.0,95016.414,95016.414,NaN,95016.414
0.0,0.0,0.0,0.0,95024.234,95024.234,7.816,95024.234
0.0,1.0,1.0,0.0,95024.88,95024.88,0.648,95024.88
0.0,0.0,1.0,0.0,95040.97,95040.97,16.088,95040.97
1.0,0.0,0.0,0.0,95043.02,95043.02,2.052,95043.02
0.0,0.0,0.0,0.0,95060.03,95060.03,17.008,95060.03
1.0,0.0,0.0,0.0,95068.57,95068.57,8.544,95068.57
0.0,0.0,0.0,1.0,95080.984,95080.984,12.416,95080.984
1.0,0.0,0.0,1.0,95087.31,95087.31,6.324,95087.31
0.0,0.0,0.0,1.0,95097.79,95097.79,10.476,95097.79
1.0,0.0,0.0,1.0,95103.66,95103.66,5.872,95103.66
0.0,0.0,0.0,1.0,95113.29,95113.29,9.628,95113.29
1.0,0.0,0.0,1.0,95119.06,95119.06,5.776,95119.06
1.0,1.0,1.0,1.0,95124.266,95124.266,5.2,95124.266
0.0,1.0,0.0,1.0,95129.68,95129.68,5.412,95129.68
1.0,1.0,0.0,1.0,95135.14,95135.14,5.464,95135.14
0.0,1.0,0.0,1.0,95145.805,95145.805,10.668,95145.805
1.0,1.0,0.0,1.0,95151.86,95151.86,6.048,95151.86
0.0,1.0,0.0,1.0,95162.44,95162.44,10.58,95162.44
1.0,1.0,0.0,1.0,95168.57,95168.57,6.136,95168.57
0.0,1.0,0.0,1.0,95193.695,95193.695,25.12,95193.695
1.0,1.0,0.0,1.0,95198.625,95198.625,4.936,95198.625
0.0,1.0,0.0,1.0,95205.97,95205.97,7.344,95205.97
1.0,1.0,0.0,1.0,95209.984,95209.984,4.016,95209.984
0.0,1.0,0.0,1.0,95216.68,95216.68,6.688,95216.68
1.0,1.0,0.0,1.0,95220.29,95220.29,3.612,95220.29
0.0,1.0,0.0,1.0,95226.32,95226.32,6.036,95226.32
1.0,1.0,0.0,1.0,95229.664,95229.664,3.34,95229.664
0.0,1.0,0.0,1.0,95235.32,95235.32,5.656,95235.32
1.0,1.0,0.0,1.0,95238.59,95238.59,3.272,95238.59
1.0,0.0,1.0,1.0,95241.56,95241.56,2.968,95241.56
0.0,0.0,0.0,1.0,95244.086,95244.086,2.524,95244.086
1.0,0.0,0.0,1.0,95247.16,95247.16,3.076,95247.16
0.0,0.0,0.0,1.0,95252.67,95252.67,5.512,95252.67
1.0,0.0,0.0,1.0,95255.76,95255.76,3.084,95255.76
1.0,1.0,1.0,1.0,95259.77,95259.77,4.02,95259.77
0.0,1.0,0.0,1.0,95261.086,95261.086,1.308,95261.086
1.0,1.0,0.0,1.0,95264.3,95264.3,3.212,95264.3
0.0,1.0,0.0,1.0,95270.15,95270.15,5.856,95270.15
1.0,1.0,0.0,1.0,95273.266,95273.266,3.116,95273.266
0.0,1.0,0.0,1.0,95278.79,95278.79,5.524,95278.79
0.0,0.0,1.0,1.0,95281.086,95281.086,2.292,95281.086
1.0,0.0,0.0,1.0,95282.09,95282.09,1.012,95282.09
0.0,0.0,0.0,1.0,95288.28,95288.28,6.184,95288.28
1.0,0.0,0.0,1.0,95291.65,95291.65,3.372,95291.65
0.0,0.0,0.0,1.0,95297.984,95297.984,6.332,95297.984
0.0,1.0,1.0,1.0,95299.9,95299.9,1.916,95299.9
1.0,1.0,0.0,1.0,95301.62,95301.62,1.72,95301.62
0.0,1.0,0.0,1.0,95308.695,95308.695,7.072,95308.695
1.0,1.0,0.0,1.0,95312.72,95312.72,4.028,95312.72
0.0,1.0,0.0,1.0,95320.74,95320.74,8.024,95320.74
1.0,1.0,0.0,1.0,95325.43,95325.43,4.688,95325.43
1.0,0.0,1.0,1.0,95330.89,95330.89,5.46,95330.89
0.0,0.0,0.0,1.0,95335.48,95335.48,4.584,95335.48
1.0,0.0,0.0,1.0,95341.586,95341.586,6.108,95341.586
0.0,0.0,0.0,1.0,95356.875,95356.875,15.292,95356.875
1.0,0.0,0.0,1.0,95366.94,95366.94,10.06,95366.94
1.0,1.0,1.0,1.0,95369.76,95369.76,2.824,95369.76
0.0,1.0,0.0,1.0,95399.21,95399.21,29.452,95399.21
1.0,1.0,0.0,1.0,95414.75,95414.75,15.54,95414.75
1.0,0.0,1.0,1.0,95459.18,95459.18,44.424,95459.18
0.0,0.0,0.0,1.0,95461.67,95461.67,2.496,95461.67
1.0,0.0,0.0,1.0,95468.64,95468.64,6.972,95468.64
0.0,0.0,0.0,1.0,95476.97,95476.97,8.324,95476.97
1.0,0.0,0.0,1.0,95481.266,95481.266,4.3,95481.266
0.0,0.0,0.0,1.0,95487.93,95487.93,6.664,95487.93
0.0,1.0,1.0,1.0,95489.02,95489.02,1.088,95489.02
1.0,1.0,0.0,1.0,95491.48,95491.48,2.46,95491.48
0.0,1.0,0.0,1.0,95496.87,95496.87,5.384,95496.87
1.0,1.0,0.0,1.0,95500.1,95500.1,3.24,95500.1
0.0,1.0,0.0,1.0,95505.79,95505.79,5.688,95505.79
1.0,1.0,0.0,1.0,95508.59,95508.59,2.8,95508.59
1.0,0.0,1.0,1.0,95511.82,95511.82,3.228,95511.82
0.0,0.0,0.0,1.0,95513.82,95513.82,2.004,95513.82
1.0,0.0,0.0,1.0,95516.63,95516.63,2.808,95516.63
0.0,0.0,0.0,1.0,95521.586,95521.586,4.952,95521.586
1.0,0.0,0.0,1.0,95524.42,95524.42,2.84,95524.42
0.0,0.0,0.0,1.0,95529.34,95529.34,4.92,95529.34
1.0,0.0,0.0,1.0,95532.15,95532.15,2.808,95532.15
0.0,0.0,0.0,1.0,95537.1,95537.1,4.948,95537.1
1.0,0.0,0.0,1.0,95539.945,95539.945,2.844,95539.945
0.0,0.0,0.0,1.0,95545.086,95545.086,5.144,95545.086
1.0,0.0,0.0,1.0,95547.84,95547.84,2.752,95547.84
0.0,0.0,0.0,1.0,95552.84,95552.84,5.0,95552.84
0.0,1.0,1.0,1.0,95554.75,95554.75,1.912,95554.75
1.0,1.0,0.0,1.0,95555.82,95555.82,1.068,95555.82
0.0,1.0,0.0,1.0,95561.31,95561.31,5.496,95561.31
1.0,1.0,0.0,1.0,95564.414,95564.414,3.096,95564.414
0.0,1.0,0.0,0.0,95570.086,95570.086,5.672,95570.086
1.0,1.0,0.0,0.0,95573.52,95573.52,3.44,95573.52
0.0,1.0,0.0,0.0,95579.54,95579.54,6.012,95579.54
1.0,1.0,0.0,0.0,95583.41,95583.41,3.872,95583.41
0.0,1.0,0.0,0.0,95591.11,95591.11,7.704,95591.11
1.0,1.0,0.0,0.0,95595.375,95595.375,4.264,95595.375
0.0,1.0,0.0,0.0,95604.51,95604.51,9.128,95604.51
1.0,1.0,0.0,0.0,95610.12,95610.12,5.616,95610.12
0.0,1.0,0.0,0.0,95621.43,95621.43,11.312,95621.43
1.0,1.0,0.0,0.0,95628.23,95628.23,6.796,95628.23
0.0,1.0,0.0,0.0,95657.05,95657.05,28.82,95657.05
1.0,1.0,0.0,0.0,95662.3,95662.3,5.252,95662.3
0.0,1.0,0.0,0.0,95669.77,95669.77,7.476,95669.77
1.0,1.0,0.0,0.0,95673.79,95673.79,4.016,95673.79
0.0,1.0,0.0,0.0,95680.28,95680.28,6.492,95680.28
1.0,1.0,0.0,0.0,95683.74,95683.74,3.456,95683.74
0.0,1.0,0.0,0.0,95689.45,95689.45,5.712,95689.45
1.0,1.0,0.0,0.0,95692.59,95692.59,3.14,95692.59
0.0,1.0,0.0,0.0,95697.86,95697.86,5.264,95697.86
1.0,1.0,0.0,0.0,95700.91,95700.91,3.048,95700.91
1.0,0.0,1.0,0.0,95703.78,95703.78,2.876,95703.78
0.0,0.0,0.0,0.0,95705.94,95705.94,2.156,95705.94
1.0,0.0,0.0,0.0,95708.766,95708.766,2.828,95708.766
0.0,0.0,0.0,0.0,95713.805,95713.805,5.044,95713.805
1.0,0.0,0.0,0.0,95716.62,95716.62,2.808,95716.62
1.0,1.0,1.0,0.0,95720.32,95720.32,3.708,95720.32
0.0,1.0,0.0,0.0,95721.46,95721.46,1.136,95721.46
1.0,1.0,0.0,0.0,95724.36,95724.36,2.9,95724.36
0.0,1.0,0.0,0.0,95729.6,95729.6,5.244,95729.6
1.0,1.0,0.0,0.0,95732.41,95732.41,2.804,95732.41
0.0,1.0,0.0,0.0,95737.31,95737.31,4.904,95737.31
0.0,0.0,1.0,0.0,95739.57,95739.57,2.256,95739.57
1.0,0.0,0.0,0.0,95740.26,95740.26,0.688,95740.26
0.0,0.0,0.0,0.0,95745.67,95745.67,5.412,95745.67
1.0,0.0,0.0,0.0,95748.63,95748.63,2.968,95748.63
0.0,0.0,0.0,0.0,95754.09,95754.09,5.46,95754.09
0.0,1.0,1.0,0.0,95756.07,95756.07,1.976,95756.07
1.0,1.0,0.0,0.0,95757.21,95757.21,1.14,95757.21
0.0,1.0,0.0,0.0,95763.16,95763.16,5.948,95763.16
MARK 000
