#Firmware: Speeduino 2021.04-dev

MARK 000
MARK 001
0.0,0.0,0.0,1.0,32599.512,32599.512,5.348,32599.512
1.0,0.0,0.0,1.0,32602.684,32602.684,3.172,32602.684
0.0,0.0,0.0,1.0,32608.104,32608.104,5.42,32608.104
1.0,0.0,0.0,1.0,32611.287,32611.287,3.184,32611.287
0.0,0.0,0.0,1.0,32616.768,32616.768,5.48,32616.768
1.0,0.0,0.0,1.0,32620.008,32620.008,3.24,32620.008
0.0,0.0,0.0,1.0,32625.787,32625.787,5.78,32625.787
1.0,0.0,0.0,1.0,32628.96,32628.96,3.172,32628.96
0.0,0.0,0.0,1.0,32634.664,32634.664,5.704,32634.664
0.0,1.0,1.0,1.0,32637.82,32637.82,3.156,32637.82
1.0,1.0,0.0,1.0,32638.152,32638.152,0.332,32638.152
0.0,1.0,0.0,1.0,32644.488,32644.488,6.336,32644.488
1.0,1.0,0.0,1.0,32648.168,32648.168,3.68,32648.168
0.0,1.0,0.0,1.0,32654.92,32654.92,6.752,32654.92
1.0,1.0,0.0,1.0,32659.104,32659.104,4.184,32659.104
0.0,1.0,0.0,1.0,32666.492,32666.492,7.388,32666.492
1.0,1.0,0.0,1.0,32671.377,32671.377,4.884,32671.377
0.0,1.0,0.0,1.0,32681.316,32681.316,9.94,32681.316
1.0,1.0,0.0,1.0,32686.94,32686.94,5.624,32686.94
0.0,1.0,0.0,1.0,32700.123,32700.123,13.184,32700.123
1.0,1.0,0.0,1.0,32708.34,32708.34,8.216,32708.34
0.0,1.0,0.0,1.0,32726.3,32726.3,17.96,32726.3
1.0,1.0,0.0,1.0,32736.44,32736.44,10.14,32736.44
0.0,1.0,0.0,1.0,32772.695,32772.695,36.256,32772.695
1.0,1.0,0.0,1.0,32778.82,32778.82,6.124,32778.82
0.0,1.0,0.0,1.0,32786.906,32786.906,8.088,32786.906
1.0,1.0,0.0,1.0,32791.324,32791.324,4.416,32791.324
0.0,1.0,0.0,1.0,32798.305,32798.305,6.98,32798.305
1.0,1.0,0.0,1.0,32802.1,32802.1,3.796,32802.1
0.0,1.0,0.0,1.0,32808.184,32808.184,6.084,32808.184
1.0,1.0,0.0,1.0,32811.613,32811.613,3.428,32811.613
0.0,1.0,0.0,1.0,32817.24,32817.24,5.628,32817.24
1.0,1.0,0.0,1.0,32820.562,32820.562,3.324,32820.562
1.0,0.0,1.0,1.0,32823.777,32823.777,3.212,32823.777
0.0,0.0,0.0,1.0,32825.965,32825.965,2.188,32825.965
1.0,0.0,0.0,1.0,32829.07,32829.07,3.108,32829.07
0.0,0.0,0.0,1.0,32834.438,32834.438,5.364,32834.438
1.0,0.0,0.0,1.0,32837.52,32837.52,3.084,32837.52
1.0,1.0,1.0,1.0,32841.58,32841.58,4.06,32841.58
0.0,1.0,0.0,1.0,32842.72,32842.72,1.14,32842.72
1.0,1.0,0.0,1.0,32845.91,32845.91,3.192,32845.91
0.0,1.0,0.0,1.0,32851.543,32851.543,5.632,32851.543
1.0,1.0,0.0,1.0,32854.633,32854.633,3.088,32854.633
0.0,1.0,0.0,1.0,32859.895,32859.895,5.264,32859.895
0.0,0.0,1.0,1.0,32862.387,32862.387,2.492,32862.387
1.0,0.0,0.0,1.0,32863.15,32863.15,0.76,32863.15
0.0,0.0,0.0,1.0,32869.03,32869.03,5.884,32869.03
1.0,0.0,0.0,1.0,32872.324,32872.324,3.292,32872.324
0.0,0.0,0.0,1.0,32878.242,32878.242,5.92,32878.242
0.0,1.0,1.0,1.0,32880.38,32880.38,2.136,32880.38
