#Firmware: Speeduino 2021.04-dev

1.0,1.0,0.0,1.0,48981.92,48981.92,0.02,48981.92
1.0,1.0,0.0,1.0,48982.11,48982.11,0.188,48982.11
1.0,1.0,0.0,1.0,48982.13,48982.13,0.02,48982.13
1.0,1.0,0.0,1.0,48987.324,48987.324,5.196,48987.324
1.0,1.0,0.0,1.0,48987.344,48987.344,0.02,48987.344
1.0,1.0,0.0,1.0,48987.992,48987.992,0.648,48987.992
1.0,1.0,0.0,1.0,48988.01,48988.01,0.02,48988.01
1.0,0.0,0.0,1.0,48989.742,48989.742,1.732,48989.742
1.0,0.0,0.0,1.0,48989.766,48989.766,0.02,48989.766
1.0,0.0,1.0,1.0,48989.785,48989.785,0.02,48989.785
1.0,1.0,1.0,1.0,48990.06,48990.06,0.276,48990.06
0.0,1.0,0.0,0.0,49195.66,49195.66,205.6,49195.66
1.0,1.0,0.0,0.0,49195.68,49195.68,0.02,49195.68
1.0,0.0,1.0,0.0,61493.13,61493.13,12297.448,61493.13
1.0,1.0,1.0,0.0,61502.113,61502.113,8.984,61502.113
0.0,1.0,0.0,0.0,61502.43,61502.43,0.316,61502.43
1.0,1.0,0.0,0.0,61517.152,61517.152,14.724,61517.152
1.0,0.0,1.0,0.0,61518.23,61518.23,1.08,61518.23
0.0,0.0,0.0,0.0,61534.508,61534.508,16.276,61534.508
1.0,0.0,0.0,0.0,61544.438,61544.438,9.928,61544.438
0.0,0.0,0.0,1.0,61557.42,61557.42,12.984,61557.42
1.0,0.0,0.0,1.0,61564.02,61564.02,6.6,61564.02
0.0,0.0,0.0,1.0,61575.02,61575.02,11.0,61575.02
1.0,0.0,0.0,1.0,61581.13,61581.13,6.108,61581.13
0.0,0.0,0.0,1.0,61591.2,61591.2,10.072,61591.2
1.0,0.0,0.0,1.0,61597.254,61597.254,6.052,61597.254
0.0,0.0,0.0,1.0,61608.453,61608.453,11.2,61608.453
0.0,1.0,1.0,1.0,61611.824,61611.824,3.372,61611.824
1.0,1.0,0.0,1.0,61614.22,61614.22,2.396,61614.22
0.0,1.0,0.0,1.0,61625.695,61625.695,11.476,61625.695
1.0,1.0,0.0,1.0,61632.18,61632.18,6.484,61632.18
0.0,1.0,0.0,1.0,61643.703,61643.703,11.524,61643.703
1.0,1.0,0.0,1.0,61650.363,61650.363,6.66,61650.363
0.0,1.0,0.0,1.0,61677.6,61677.6,27.236,61677.6
1.0,1.0,0.0,1.0,61682.85,61682.85,5.252,61682.85
0.0,1.0,0.0,1.0,61690.594,61690.594,7.74,61690.594
1.0,1.0,0.0,1.0,61694.81,61694.81,4.216,61694.81
0.0,1.0,0.0,1.0,61701.793,61701.793,6.984,61701.793
1.0,1.0,0.0,1.0,61705.543,61705.543,3.752,61705.543
0.0,1.0,0.0,1.0,61711.8,61711.8,6.256,61711.8
1.0,1.0,0.0,1.0,61715.26,61715.26,3.46,61715.26
0.0,1.0,0.0,1.0,61721.105,61721.105,5.844,61721.105
1.0,1.0,0.0,1.0,61724.484,61724.484,3.38,61724.484
1.0,0.0,1.0,1.0,61727.27,61727.27,2.784,61727.27
0.0,0.0,0.0,1.0,61730.17,61730.17,2.904,61730.17
1.0,0.0,0.0,1.0,61733.344,61733.344,3.172,61733.344
0.0,0.0,0.0,1.0,61739.05,61739.05,5.708,61739.05
1.0,0.0,0.0,1.0,61742.234,61742.234,3.184,61742.234
1.0,1.0,1.0,1.0,61746.484,61746.484,4.248,61746.484
0.0,1.0,0.0,1.0,61747.78,61747.78,1.296,61747.78
1.0,1.0,0.0,1.0,61751.113,61751.113,3.332,61751.113
0.0,1.0,0.0,1.0,61757.22,61757.22,6.108,61757.22
1.0,1.0,0.0,1.0,61760.47,61760.47,3.248,61760.47
0.0,1.0,0.0,1.0,61766.246,61766.246,5.78,61766.246
0.0,0.0,1.0,1.0,61768.54,61768.54,2.292,61768.54
1.0,0.0,0.0,1.0,61769.715,61769.715,1.176,61769.715
0.0,0.0,0.0,0.0,61776.3,61776.3,6.584,61776.3
1.0,0.0,0.0,0.0,61779.855,61779.855,3.556,61779.855
0.0,0.0,0.0,0.0,61786.684,61786.684,6.828,61786.684
0.0,1.0,1.0,0.0,61788.957,61788.957,2.272,61788.957
1.0,1.0,0.0,0.0,61790.605,61790.605,1.648,61790.605
0.0,1.0,0.0,0.0,61798.465,61798.465,7.86,61798.465
1.0,1.0,0.0,0.0,61802.93,61802.93,4.464,61802.93
0.0,1.0,0.0,0.0,61812.31,61812.31,9.38,61812.31
1.0,1.0,0.0,0.0,61817.836,61817.836,5.528,61817.836
1.0,0.0,1.0,0.0,61827.38,61827.38,9.544,61827.38
0.0,0.0,0.0,0.0,61831.152,61831.152,3.772,61831.152
1.0,0.0,0.0,0.0,61839.805,61839.805,8.652,61839.805
